iso_a3,name,region,year,population,gdp_per_capita,life_expectancy
ssd,South Sudan,Africa,1970,3647709,2206,49.1
ssd,South Sudan,Africa,1975,4119438,2302,50.27
ssd,South Sudan,Africa,1980,4705224,2398,51.19
ssd,South Sudan,Africa,1985,5450424,2073,51.44
ssd,South Sudan,Africa,1990,5768481,1981,51.58
ssd,South Sudan,Africa,1995,5459519,2098,53.37
ssd,South Sudan,Africa,2000,6700656,2642,54.52
ssd,South Sudan,Africa,2005,8108877,3171,56.6
ssd,South Sudan,Africa,2010,10067192,3790,58.13
ssd,South Sudan,Africa,2015,11882136,1808,58.9
esp,Spain,Europe,1950,28069735,3964,61.64
esp,Spain,Europe,1955,29125354,5115,66.52
esp,Spain,Europe,1960,30489242,5739,68.98
esp,Spain,Europe,1965,32241041,9013,70.68
esp,Spain,Europe,1970,33980276,12095,71.91
esp,Spain,Europe,1975,35975317,16096,73.46
esp,Spain,Europe,1980,37796795,17879,75.37
esp,Spain,Europe,1985,38835884,19025,76.43
esp,Spain,Europe,1990,39306102,23759,77.11
esp,Spain,Europe,1995,39890498,25051,78.15
esp,Spain,Europe,2000,40903711,29967,79.39
esp,Spain,Europe,2005,44042632,32902,80.47
esp,Spain,Europe,2010,46788630,32506,81.94
esp,Spain,Europe,2015,46397664,32216,82.87
lka,Sri Lanka,Asia,1950,7971098,1835,52.98
lka,Sri Lanka,Asia,1955,8778449,1948,57.29
lka,Sri Lanka,Asia,1960,9874481,1883,60.02
lka,Sri Lanka,Asia,1965,11110828,1934,62.29
lka,Sri Lanka,Asia,1970,12485756,2187,64.87
lka,Sri Lanka,Asia,1975,13755161,2252,64.88
lka,Sri Lanka,Asia,1980,15035856,2725,68.89
lka,Sri Lanka,Asia,1985,16179796,3281,70.35
lka,Sri Lanka,Asia,1990,17329713,3666,71.58
lka,Sri Lanka,Asia,1995,18247121,4505,72.22
lka,Sri Lanka,Asia,2000,18781938,5580,72.75
lka,Sri Lanka,Asia,2005,19524558,6527,74.08
lka,Sri Lanka,Asia,2010,20198353,8563,74.42
lka,Sri Lanka,Asia,2015,20714040,11062,77.17
lca,St. Lucia,Americas,1950,82784,1497,53.77
lca,St. Lucia,Americas,1955,86654,1862,55.52
lca,St. Lucia,Americas,1960,89897,2314,59.52
lca,St. Lucia,Americas,1965,96302,2874,63.04
lca,St. Lucia,Americas,1970,104160,3570,65.69
lca,St. Lucia,Americas,1975,109769,4152,67.08
lca,St. Lucia,Americas,1980,117987,5301,68.91
lca,St. Lucia,Americas,1985,126418,6432,70.32
lca,St. Lucia,Americas,1990,138185,9093,71.89
lca,St. Lucia,Americas,1995,147044,9604,73.15
lca,St. Lucia,Americas,2000,156949,10006,74.18
lca,St. Lucia,Americas,2005,163714,10384,74.17
lca,St. Lucia,Americas,2010,172580,10842,75.48
lca,St. Lucia,Americas,2015,177206,10677,76.14
vct,St. Vincent and the Grenadines,Americas,1950,66998,2136,49.79
vct,St. Vincent and the Grenadines,Americas,1955,73523,2502,52.6
vct,St. Vincent and the Grenadines,Americas,1960,80949,2931,57.77
vct,St. Vincent and the Grenadines,Americas,1965,85970,2906,62.39
vct,St. Vincent and the Grenadines,Americas,1970,90452,3004,64.78
vct,St. Vincent and the Grenadines,Americas,1975,95611,2733,66.61
vct,St. Vincent and the Grenadines,Americas,1980,100505,3451,68.97
vct,St. Vincent and the Grenadines,Americas,1985,104477,4291,70.36
vct,St. Vincent and the Grenadines,Americas,1990,107505,5576,70.63
vct,St. Vincent and the Grenadines,Americas,1995,108122,6618,70.43
vct,St. Vincent and the Grenadines,Americas,2000,107898,7555,70.22
vct,St. Vincent and the Grenadines,Americas,2005,108744,9318,71.17
vct,St. Vincent and the Grenadines,Americas,2010,109315,9916,71.64
vct,St. Vincent and the Grenadines,Americas,2015,109455,10463,71.63
sdn,Sudan,Africa,1950,5733789,1794,43.63
sdn,Sudan,Africa,1955,6549298,2001,46.11
sdn,Sudan,Africa,1960,7544491,2280,48.46
sdn,Sudan,Africa,1965,8770097,2212,50.55
sdn,Sudan,Africa,1970,10281700,2014,52.56
sdn,Sudan,Africa,1975,12144135,2082,53.53
sdn,Sudan,Africa,1980,14507468,2149,54.91
sdn,Sudan,Africa,1985,17210187,1841,50.54
sdn,Sudan,Africa,1990,20147590,1743,58.56
sdn,Sudan,Africa,1995,24102986,1961,60.41
sdn,Sudan,Africa,2000,27250535,2287,62.59
sdn,Sudan,Africa,2005,30911914,2713,64.88
sdn,Sudan,Africa,2010,34385963,3366,66.29
sdn,Sudan,Africa,2015,38647803,4290,68.01
sur,Suriname,Americas,1950,215002,5516,55.57
sur,Suriname,Americas,1955,250088,6189,58.49
sur,Suriname,Americas,1960,289966,6944,60.78
sur,Suriname,Americas,1965,331793,7790,62.71
sur,Suriname,Americas,1970,371273,8738,64.59
sur,Suriname,Americas,1975,362654,9590,65.03
sur,Suriname,Americas,1980,362777,10765,66.12
sur,Suriname,Americas,1985,371470,11083,68.78
sur,Suriname,Americas,1990,407472,10545,70.14
sur,Suriname,Americas,1995,443724,9616,70.29
sur,Suriname,Americas,2000,472390,9731,69.69
sur,Suriname,Americas,2005,498946,12168,69.46
sur,Suriname,Americas,2010,526103,14212,70.32
sur,Suriname,Americas,2015,553208,14767,71.17
swz,Swaziland,Africa,1950,273003,1444,42.7
swz,Swaziland,Africa,1955,307226,1609,44.96
swz,Swaziland,Africa,1960,349174,1921,46.99
swz,Swaziland,Africa,1965,391546,3282,48.72
swz,Swaziland,Africa,1970,445729,4289,51.31
swz,Swaziland,Africa,1975,517024,5251,54.85
swz,Swaziland,Africa,1980,603372,5174,57.69
swz,Swaziland,Africa,1985,705085,5453,60.11
swz,Swaziland,Africa,1990,861373,5378,62.24
swz,Swaziland,Africa,1995,960792,5606,59.37
swz,Swaziland,Africa,2000,1061468,5839,47.49
swz,Swaziland,Africa,2005,1105873,6746,42.33
swz,Swaziland,Africa,2010,1202843,7297,46.98
swz,Swaziland,Africa,2015,1319011,8054,56.36
swe,Sweden,Europe,1950,7009912,11981,71.02
swe,Sweden,Europe,1955,7262623,13183,72.47
swe,Sweden,Europe,1960,7482543,15106,72.9
swe,Sweden,Europe,1965,7745673,19155,73.73
swe,Sweden,Europe,1970,8054916,22070,74.55
swe,Sweden,Europe,1975,8197340,25374,75.06
swe,Sweden,Europe,1980,8316338,26034,75.86
swe,Sweden,Europe,1985,8357652,28230,76.91
swe,Sweden,Europe,1990,8567384,30934,77.64
swe,Sweden,Europe,1995,8836420,31077,78.84
swe,Sweden,Europe,2000,8881640,36855,79.66
swe,Sweden,Europe,2005,9038623,41227,80.5
swe,Sweden,Europe,2010,9390168,42943,81.52
swe,Sweden,Europe,2015,9763565,45488,82.06
che,Switzerland,Europe,1950,4668086,20418,68.83
che,Switzerland,Europe,1955,4970806,24274,69.96
che,Switzerland,Europe,1960,5296118,27644,71.31
che,Switzerland,Europe,1965,5829956,32037,72.19
che,Switzerland,Europe,1970,6169358,37239,72.99
che,Switzerland,Europe,1975,6356185,38037,74.69
che,Switzerland,Europe,1980,6303610,41568,75.63
che,Switzerland,Europe,1985,6456224,43451,76.88
che,Switzerland,Europe,1990,6674890,47768,77.44
che,Switzerland,Europe,1995,7018525,45860,78.46
che,Switzerland,Europe,2000,7167250,50314,79.87
che,Switzerland,Europe,2005,7410308,52350,81.18
che,Switzerland,Europe,2010,7831971,55542,82.21
che,Switzerland,Europe,2015,8319769,56511,83.09
syr,Syria,Asia,1950,3413331,1794,51.09
syr,Syria,Asia,1955,3911501,2261,54.08
syr,Syria,Asia,1960,4573512,2247,57.24
syr,Syria,Asia,1965,5373137,2810,60.62
syr,Syria,Asia,1970,6350541,2582,64.73
syr,Syria,Asia,1975,7535714,4071,67.19
syr,Syria,Asia,1980,8930774,4777,68.89
syr,Syria,Asia,1985,10648632,4653,70.07
syr,Syria,Asia,1990,12446171,3809,70.96
syr,Syria,Asia,1995,14345492,4894,72.12
syr,Syria,Asia,2000,16410848,5188,73.32
syr,Syria,Asia,2005,18294611,5738,74.91
syr,Syria,Asia,2010,21018834,6603,76.15
syr,Syria,Asia,2015,18734987,3500,68.41
tjk,Tajikistan,Asia,1950,1531501,2469,49.55
tjk,Tajikistan,Asia,1955,1794414,2853,51.15
tjk,Tajikistan,Asia,1960,2087038,3368,52.93
tjk,Tajikistan,Asia,1965,2487953,3936,54.73
tjk,Tajikistan,Asia,1970,2930079,4712,56.29
tjk,Tajikistan,Asia,1975,3390935,4893,58.5
tjk,Tajikistan,Asia,1980,3905413,4470,61.73
tjk,Tajikistan,Asia,1985,4537789,4068,63.76
tjk,Tajikistan,Asia,1990,5283728,3645,64.93
tjk,Tajikistan,Asia,1995,5764712,1270,63.86
tjk,Tajikistan,Asia,2000,6216205,1180,65.21
tjk,Tajikistan,Asia,2005,6854176,1707,67.35
tjk,Tajikistan,Asia,2010,7641630,2106,69.61
tjk,Tajikistan,Asia,2015,8548651,2641,71.63
tza,Tanzania,Africa,1950,7649761,942,44.25
tza,Tanzania,Africa,1955,8740986,1048,46.49
tza,Tanzania,Africa,1960,10074507,1073,48.37
tza,Tanzania,Africa,1965,11683528,1189,50.11
tza,Tanzania,Africa,1970,13605529,1392,52.27
tza,Tanzania,Africa,1975,15980301,1504,54.21
tza,Tanzania,Africa,1980,18683157,1535,55.8
tza,Tanzania,Africa,1985,21836999,1381,56.38
tza,Tanzania,Africa,1990,25459604,1473,54.86
tza,Tanzania,Africa,1995,29960776,1368,52.9
tza,Tanzania,Africa,2000,34178042,1482,52.86
tza,Tanzania,Africa,2005,39410545,1820,55.3
tza,Tanzania,Africa,2010,46098591,2091,59.3
tza,Tanzania,Africa,2015,53879957,2491,63.49
tha,Thailand,Asia,1950,20710360,1185,52.81
tha,Thailand,Asia,1955,23711046,1358,54.75
tha,Thailand,Asia,1960,27397175,1537,57.62
tha,Thailand,Asia,1965,31822796,1855,60.13
tha,Thailand,Asia,1970,36884913,2397,62.37
tha,Thailand,Asia,1975,42334954,2781,64.98
tha,Thailand,Asia,1980,47385323,3641,66.37
tha,Thailand,Asia,1985,52041469,4363,68.81
tha,Thailand,Asia,1990,56582821,6650,70.64
tha,Thailand,Asia,1995,59491790,9381,70.91
tha,Thailand,Asia,2000,62958021,9189,71.97
tha,Thailand,Asia,2005,65425470,11525,74.16
tha,Thailand,Asia,2010,67208808,13487,76.57
tha,Thailand,Asia,2015,68657600,15237,77.62
tls,Timor-Leste,Asia,1950,433397,704,31.5
tls,Timor-Leste,Asia,1955,461385,711,34.14
tls,Timor-Leste,Asia,1960,499950,719,37.06
tls,Timor-Leste,Asia,1965,548218,726,40.06
tls,Timor-Leste,Asia,1970,605125,733,43.88
tls,Timor-Leste,Asia,1975,664984,774,42.98
tls,Timor-Leste,Asia,1980,587563,871,46.96
tls,Timor-Leste,Asia,1985,666945,981,54.45
tls,Timor-Leste,Asia,1990,751933,1104,58
tls,Timor-Leste,Asia,1995,871447,1560,60.89
tls,Timor-Leste,Asia,2000,871607,1391,63.69
tls,Timor-Leste,Asia,2005,1026484,1338,67.18
tls,Timor-Leste,Asia,2010,1109591,1853,71.1
tls,Timor-Leste,Asia,2015,1240977,2151,72.56
tgo,Togo,Africa,1950,1395457,1034,37.01
tgo,Togo,Africa,1955,1473839,1110,40.57
tgo,Togo,Africa,1960,1580513,1238,44.42
tgo,Togo,Africa,1965,1708630,1640,48.16
tgo,Togo,Africa,1970,2115522,1878,51.86
tgo,Togo,Africa,1975,2410446,1828,54
tgo,Togo,Africa,1980,2720839,1883,55.9
tgo,Togo,Africa,1985,3252994,1449,56.65
tgo,Togo,Africa,1990,3786940,1350,57.39
tgo,Togo,Africa,1995,4274024,1201,57.16
tgo,Togo,Africa,2000,4970367,1277,56.32
tgo,Togo,Africa,2005,5683268,1180,56.41
tgo,Togo,Africa,2010,6502952,1208,58.74
tgo,Togo,Africa,2015,7416802,1351,62.06
ton,Tonga,Asia,1950,47220,1382,58.37
ton,Tonga,Asia,1955,55323,1460,60.04
ton,Tonga,Asia,1960,61601,1542,61.93
ton,Tonga,Asia,1965,74362,1628,63.76
ton,Tonga,Asia,1970,84369,1719,65.5
ton,Tonga,Asia,1975,88348,1910,66.01
ton,Tonga,Asia,1980,93007,2325,65.98
ton,Tonga,Asia,1985,93953,3623,66.83
ton,Tonga,Asia,1990,95153,3574,67.91
ton,Tonga,Asia,1995,96076,4264,68.4
ton,Tonga,Asia,2000,98082,4602,68.75
ton,Tonga,Asia,2005,101041,4947,69.46
ton,Tonga,Asia,2010,104137,4984,69.86
ton,Tonga,Asia,2015,106364,5189,70.29
tto,Trinidad and Tobago,Americas,1950,645635,4698,57.17
tto,Trinidad and Tobago,Americas,1955,740035,5544,59.59
tto,Trinidad and Tobago,Americas,1960,848479,8065,62.98
tto,Trinidad and Tobago,Americas,1965,912417,9110,65
tto,Trinidad and Tobago,Americas,1970,945993,10728,65.48
tto,Trinidad and Tobago,Americas,1975,1011490,11913,66.51
tto,Trinidad and Tobago,Americas,1980,1085308,16241,68.12
tto,Trinidad and Tobago,Americas,1985,1170928,14041,68.96
tto,Trinidad and Tobago,Americas,1990,1221900,12255,69.07
tto,Trinidad and Tobago,Americas,1995,1255001,12871,69.33
tto,Trinidad and Tobago,Americas,2000,1267984,18324,69.51
tto,Trinidad and Tobago,Americas,2005,1296934,26429,71.34
tto,Trinidad and Tobago,Americas,2010,1328100,31261,72.56
tto,Trinidad and Tobago,Americas,2015,1360092,31283,73.07
tun,Tunisia,Africa,1950,3605306,1755,42.1
tun,Tunisia,Africa,1955,3943528,1865,43.79
tun,Tunisia,Africa,1960,4176266,2183,46.74
tun,Tunisia,Africa,1965,4545339,2719,51.27
tun,Tunisia,Africa,1970,5060397,3034,57.55
tun,Tunisia,Africa,1975,5652476,4076,62.15
tun,Tunisia,Africa,1980,6368167,4922,65.62
tun,Tunisia,Africa,1985,7321876,5304,69.85
tun,Tunisia,Africa,1990,8232797,5615,71.74
tun,Tunisia,Africa,1995,9113975,6131,72.97
tun,Tunisia,Africa,2000,9699197,7574,75.01
tun,Tunisia,Africa,2005,10102482,8803,76.07
tun,Tunisia,Africa,2010,10639931,10436,76.89
tun,Tunisia,Africa,2015,11273661,10750,77.38
tur,Turkey,Europe,1950,21408401,3196,43.1
tur,Turkey,Europe,1955,24270585,4300,45.47
tur,Turkey,Europe,1960,27472331,4922,49.09
tur,Turkey,Europe,1965,30972965,5544,53.28
tur,Turkey,Europe,1970,34876267,7071,57.05
tur,Turkey,Europe,1975,39277211,8833,60.18
tur,Turkey,Europe,1980,43975921,8289,64.16
tur,Turkey,Europe,1985,49133883,9746,68
tur,Turkey,Europe,1990,53921699,11400,70.16
tur,Turkey,Europe,1995,58486381,12310,70.92
tur,Turkey,Europe,2000,63240121,13862,74.11
tur,Turkey,Europe,2005,67903406,16310,76.65
tur,Turkey,Europe,2010,72326914,17959,78.21
tur,Turkey,Europe,2015,78271472,23382,78.95
tkm,Turkmenistan,Asia,1950,1210994,5009,48.65
tkm,Turkmenistan,Asia,1955,1364634,5868,50.39
tkm,Turkmenistan,Asia,1960,1603258,7022,52.3
tkm,Turkmenistan,Asia,1965,1892599,8285,54.23
tkm,Turkmenistan,Asia,1970,2195173,10013,55.89
tkm,Turkmenistan,Asia,1975,2525361,10539,58.68
tkm,Turkmenistan,Asia,1980,2876808,9816,61.21
tkm,Turkmenistan,Asia,1985,3244018,9106,62.93
tkm,Turkmenistan,Asia,1990,3683966,8317,63.7
tkm,Turkmenistan,Asia,1995,4207840,4601,63.12
tkm,Turkmenistan,Asia,2000,4516131,5333,63.69
tkm,Turkmenistan,Asia,2005,4754641,6495,65.35
tkm,Turkmenistan,Asia,2010,5087210,9942,67.94
tkm,Turkmenistan,Asia,2015,5565284,14992,69.9
uga,Uganda,Africa,1950,5158190,832,39.95
uga,Uganda,Africa,1955,5898835,822,42.36
uga,Uganda,Africa,1960,6788214,881,45.21
uga,Uganda,Africa,1965,8014401,972,48.27
uga,Uganda,Africa,1970,9446064,1095,50.34
uga,Uganda,Africa,1975,10827147,998,51.34
uga,Uganda,Africa,1980,12549540,742,49.42
uga,Uganda,Africa,1985,14646624,729,49.95
uga,Uganda,Africa,1990,17438907,782,49.2
uga,Uganda,Africa,1995,20550291,931,46.96
uga,Uganda,Africa,2000,24039274,1067,48.71
uga,Uganda,Africa,2005,28543940,1243,52.81
uga,Uganda,Africa,2010,33915133,1540,56.81
uga,Uganda,Africa,2015,40144870,1693,61.64
ukr,Ukraine,Europe,1950,37297648,3971,61.35
ukr,Ukraine,Europe,1955,40019449,4637,64.93
ukr,Ukraine,Europe,1960,42662149,5531,69.39
ukr,Ukraine,Europe,1965,45261935,6504,69.86
ukr,Ukraine,Europe,1970,47086761,7835,69.02
ukr,Ukraine,Europe,1975,48758987,8706,69.13
ukr,Ukraine,Europe,1980,49968812,9329,68.63
ukr,Ukraine,Europe,1985,50920778,9958,69.42
ukr,Ukraine,Europe,1990,51464348,10464,69.88
ukr,Ukraine,Europe,1995,50905677,5060,66.62
ukr,Ukraine,Europe,2000,48840074,4797,67.44
ukr,Ukraine,Europe,2005,46892163,7246,67.25
ukr,Ukraine,Europe,2010,45792501,7824,70.41
ukr,Ukraine,Europe,2015,44657704,7465,71.93
are,United Arab Emirates,Asia,1950,69588,1208,43.36
are,United Arab Emirates,Asia,1955,79578,1242,49.11
are,United Arab Emirates,Asia,1960,92634,1767,54.98
are,United Arab Emirates,Asia,1965,150362,8353,60.52
are,United Arab Emirates,Asia,1970,235499,41814,65.24
are,United Arab Emirates,Asia,1975,554324,163411,68.35
are,United Arab Emirates,Asia,1980,1042384,177522,70.84
are,United Arab Emirates,Asia,1985,1391052,125523,72.45
are,United Arab Emirates,Asia,1990,1860174,111067,72.77
are,United Arab Emirates,Asia,1995,2448820,101557,73.53
are,United Arab Emirates,Asia,2000,3154925,103224,74.83
are,United Arab Emirates,Asia,2005,4579562,92326,76.59
are,United Arab Emirates,Asia,2010,8270684,57580,76.51
are,United Arab Emirates,Asia,2015,9154302,65975,76.48
gbr,United Kingdom,Europe,1950,50616014,11196,68.58
gbr,United Kingdom,Europe,1955,51123707,12612,70.08
gbr,United Kingdom,Europe,1960,52433157,13799,70.96
gbr,United Kingdom,Europe,1965,54303107,15422,71.46
gbr,United Kingdom,Europe,1970,55634935,17093,71.84
gbr,United Kingdom,Europe,1975,56211947,18893,72.5
gbr,United Kingdom,Europe,1980,56265475,20647,73.54
gbr,United Kingdom,Europe,1985,56466131,22923,74.56
gbr,United Kingdom,Europe,1990,57183331,26769,75.66
gbr,United Kingdom,Europe,1995,57978321,28612,76.63
gbr,United Kingdom,Europe,2000,58950848,32962,77.78
gbr,United Kingdom,Europe,2005,60286754,36928,79.04
gbr,United Kingdom,Europe,2010,63306843,36196,80.34
gbr,United Kingdom,Europe,2015,65397080,38509,80.84
usa,United States,Americas,1950,158804395,15317,68.07
usa,United States,Americas,1955,171783842,17408,69.58
usa,United States,Americas,1960,186808228,18058,69.86
usa,United States,Americas,1965,199815540,21361,70.35
usa,United States,Americas,1970,209588150,23908,70.86
usa,United States,Americas,1975,219205296,25934,72.44
usa,United States,Americas,1980,229763052,29619,73.91
usa,United States,Americas,1985,240824120,33065,74.72
usa,United States,Americas,1990,252529950,37062,75.4
usa,United States,Americas,1995,265658849,39476,75.91
usa,United States,Americas,2000,281982778,45986,76.9
usa,United States,Americas,2005,295129501,49762,77.65
usa,United States,Americas,2010,308641391,49373,78.74
usa,United States,Americas,2015,319929162,52790,78.85
ury,Uruguay,Americas,1950,2238507,8133,65.76
ury,Uruguay,Americas,1955,2372568,8951,66.51
ury,Uruguay,Americas,1960,2538651,7998,67.73
ury,Uruguay,Americas,1965,2694537,7606,68.47
ury,Uruguay,Americas,1970,2809803,7934,68.57
ury,Uruguay,Americas,1975,2830172,8284,68.79
ury,Uruguay,Americas,1980,2915778,10034,70.21
ury,Uruguay,Americas,1985,3011908,8478,71.64
ury,Uruguay,Americas,1990,3109989,9841,72.8
ury,Uruguay,Americas,1995,3224804,11511,73.51
ury,Uruguay,Americas,2000,3321245,12875,74.82
ury,Uruguay,Americas,2005,3325612,12976,75.59
ury,Uruguay,Americas,2010,3374415,17082,76.36
ury,Uruguay,Americas,2015,3431552,19831,77.14
uzb,Uzbekistan,Asia,1950,6264056,1732,55.18
uzb,Uzbekistan,Asia,1955,7297296,1999,57.15
uzb,Uzbekistan,Asia,1960,8549493,2356,59.3
uzb,Uzbekistan,Asia,1965,10143740,2777,61.47
uzb,Uzbekistan,Asia,1970,12110028,3352,63.37
uzb,Uzbekistan,Asia,1975,13892638,3568,65.23
uzb,Uzbekistan,Asia,1980,15939744,3420,66.34
uzb,Uzbekistan,Asia,1985,18108300,3266,67.62
uzb,Uzbekistan,Asia,1990,20462463,3071,68.28
uzb,Uzbekistan,Asia,1995,22863264,2242,66.16
uzb,Uzbekistan,Asia,2000,24848920,2504,66.36
uzb,Uzbekistan,Asia,2005,26512184,3069,66.69
uzb,Uzbekistan,Asia,2010,28606294,4240,68.77
uzb,Uzbekistan,Asia,2015,30976021,5700,70.05
vut,Vanuatu,Asia,1950,47697,1295,43.62
vut,Vanuatu,Asia,1955,54924,1382,46.69
vut,Vanuatu,Asia,1960,63699,1474,50.12
vut,Vanuatu,Asia,1965,74289,1573,53.58
vut,Vanuatu,Asia,1970,85389,1678,56.98
vut,Vanuatu,Asia,1975,99872,2103,58.82
vut,Vanuatu,Asia,1980,115632,1989,60.44
vut,Vanuatu,Asia,1985,130027,2678,61.38
vut,Vanuatu,Asia,1990,146634,2549,61.86
vut,Vanuatu,Asia,1995,168235,2609,62.25
vut,Vanuatu,Asia,2000,185063,2823,62.39
vut,Vanuatu,Asia,2005,209370,2610,62.25
vut,Vanuatu,Asia,2010,236295,2948,63.02
vut,Vanuatu,Asia,2015,264603,2807,63.64
ven,Venezuela,Americas,1950,5481978,11040,55.34
ven,Venezuela,Americas,1955,6758373,12515,58.05
ven,Venezuela,Americas,1960,8146847,12968,61.12
ven,Venezuela,Americas,1965,9824692,14000,64.15
ven,Venezuela,Americas,1970,11587761,15323,66.89
ven,Venezuela,Americas,1975,13360987,17624,67.89
ven,Venezuela,Americas,1980,15343916,18030,69.96
ven,Venezuela,Americas,1985,17508059,13796,71.79
ven,Venezuela,Americas,1990,19861956,14451,72.69
ven,Venezuela,Americas,1995,22188667,15323,73.03
ven,Venezuela,Americas,2000,24488340,14413,74.3
ven,Venezuela,Americas,2005,26784161,14948,75.14
ven,Venezuela,Americas,2010,29028033,16545,75.41
ven,Venezuela,Americas,2015,31155134,15581,75.51
vnm,Vietnam,Asia,1950,24809906,961,47.85
vnm,Vietnam,Asia,1955,28147786,1086,50.96
vnm,Vietnam,Asia,1960,32670629,1150,53.94
vnm,Vietnam,Asia,1965,37860012,1257,56.31
vnm,Vietnam,Asia,1970,43407287,1053,53.85
vnm,Vietnam,Asia,1975,48729392,1023,61.19
vnm,Vietnam,Asia,1980,54372514,1097,64.46
vnm,Vietnam,Asia,1985,61049373,1345,66.53
vnm,Vietnam,Asia,1990,68209605,1501,68.19
vnm,Vietnam,Asia,1995,75198977,2042,69.49
vnm,Vietnam,Asia,2000,80285562,2650,70.71
vnm,Vietnam,Asia,2005,84308843,3485,71.77
vnm,Vietnam,Asia,2010,88472512,4486,73.07
vnm,Vietnam,Asia,2015,93571567,5667,74.28
yem,Yemen,Asia,1950,4402320,1338,23.76
yem,Yemen,Asia,1955,4767587,1383,28.11
yem,Yemen,Asia,1960,5172135,1415,32.96
yem,Yemen,Asia,1965,5643643,1462,37.65
yem,Yemen,Asia,1970,6193810,1805,41.99
yem,Yemen,Asia,1975,6830692,2616,48.58
yem,Yemen,Asia,1980,8120497,3358,53.15
yem,Yemen,Asia,1985,9847899,3417,56.56
yem,Yemen,Asia,1990,12057039,3327,58.71
yem,Yemen,Asia,1995,15320653,3532,60.46
yem,Yemen,Asia,2000,17874725,3894,62.61
yem,Yemen,Asia,2005,20582927,4155,64.97
yem,Yemen,Asia,2010,23606779,4479,67.51
yem,Yemen,Asia,2015,26916207,2641,67.19
zmb,Zambia,Africa,1950,2310442,2592,45.68
zmb,Zambia,Africa,1955,2634464,2831,48.04
zmb,Zambia,Africa,1960,3044846,3108,50.59
zmb,Zambia,Africa,1965,3563407,3451,52.93
zmb,Zambia,Africa,1970,4173928,3819,55.64
zmb,Zambia,Africa,1975,4964831,3586,57.64
zmb,Zambia,Africa,1980,5889230,2932,57.78
zmb,Zambia,Africa,1985,6955212,2538,56.31
zmb,Zambia,Africa,1990,8027253,2342,52.27
zmb,Zambia,Africa,1995,9137077,2029,46.45
zmb,Zambia,Africa,2000,10531221,2103,44.15
zmb,Zambia,Africa,2005,12052156,2483,45.99
zmb,Zambia,Africa,2010,13850033,3279,52.02
zmb,Zambia,Africa,2015,16100587,3627,58.08
zwe,Zimbabwe,Africa,1950,2746852,1508,49.55
zwe,Zimbabwe,Africa,1955,3202015,1739,51.64
zwe,Zimbabwe,Africa,1960,3747369,1996,53.84
zwe,Zimbabwe,Africa,1965,4410212,2086,55.8
zwe,Zimbabwe,Africa,1970,5175618,2564,57.6
zwe,Zimbabwe,Africa,1975,6115370,2725,59.07
zwe,Zimbabwe,Africa,1980,7164172,2413,60.43
zwe,Zimbabwe,Africa,1985,8658857,2449,63.09
zwe,Zimbabwe,Africa,1990,10183113,2593,61.69
zwe,Zimbabwe,Africa,1995,11320346,2476,53.69
zwe,Zimbabwe,Africa,2000,12222251,2571,46.69
zwe,Zimbabwe,Africa,2005,12940032,1654,45.31
zwe,Zimbabwe,Africa,2010,14086317,1460,49.57
zwe,Zimbabwe,Africa,2015,15777451,1891,58.27
